   0.0000000e+00   1.2252657e+02   1.6515691e+02
   1.0000000e-01   2.0852657e+02   1.6271691e+02
   2.0000000e-01   1.9152657e+02   2.0139691e+02
   3.0000000e-01   1.4852657e+02   1.3511691e+02
   4.0000000e-01   2.0852657e+02   1.2371691e+02
   5.0000000e-01   2.2752657e+02   2.4395691e+02
   6.0000000e-01   2.5252657e+02   1.7495691e+02
   7.0000000e-01   7.4526570e+01   1.5607691e+02
   8.0000000e-01   2.0852657e+02   1.7169082e+00
   9.0000000e-01   1.9526570e+01   4.2276908e+01
   1.0000000e+00   3.1652657e+02   3.1396908e+01
   1.1000000e+00   2.1352657e+02   1.4851691e+02
   1.2000000e+00   1.3852657e+02   8.4516908e+01
   1.3000000e+00   8.0526570e+01   5.7836908e+01
   1.4000000e+00   1.9952657e+02   1.2507691e+02
   1.5000000e+00   2.6352657e+02   1.4051691e+02
   1.6000000e+00   2.7852657e+02   1.7691691e+02
   1.7000000e+00   2.3952657e+02   1.2347691e+02
   1.8000000e+00   1.4552657e+02   1.3823691e+02
   1.9000000e+00   1.8252657e+02   1.7175691e+02
   2.0000000e+00   1.7352657e+02   1.5111691e+02
   2.1000000e+00   1.9852657e+02   1.8111691e+02
   2.2000000e+00   1.6152657e+02   1.0859691e+02
   2.3000000e+00   8.9526570e+01   2.1347691e+02
   2.4000000e+00   2.4452657e+02   1.1527691e+02
   2.5000000e+00   3.6526570e+01   9.7596908e+01
   2.6000000e+00   2.2752657e+02   1.7395691e+02
   2.7000000e+00   9.4526570e+01   1.1727691e+02
   2.8000000e+00   1.2852657e+02   9.8916908e+01
   2.9000000e+00   1.0752657e+02   1.1475691e+02
   3.0000000e+00   1.5552657e+02   1.2183691e+02
   3.1000000e+00   1.9552657e+02   1.0323691e+02
   3.2000000e+00   1.3852657e+02   1.6151691e+02
   3.3000000e+00   1.9152657e+02   2.2239691e+02
   3.4000000e+00   1.0552657e+02   1.7183691e+02
   3.5000000e+00   1.7952657e+02   8.6876908e+01
   3.6000000e+00   3.7752657e+02   6.7956908e+01
   3.7000000e+00   1.1452657e+02   1.5047691e+02
   3.8000000e+00   1.4252657e+02   1.3735691e+02
   3.9000000e+00   2.0052657e+02   1.2803691e+02
   4.0000000e+00   3.5452657e+02   1.1187691e+02
   4.1000000e+00   9.1526570e+01   1.4639691e+02
   4.2000000e+00   1.2552657e+02   1.0803691e+02
   4.3000000e+00   1.8552657e+02   2.0963691e+02
   4.4000000e+00   1.8452657e+02   2.6267691e+02
   4.5000000e+00   1.2052657e+02   1.5123691e+02
   4.6000000e+00   3.2452657e+02   7.1076908e+01
   4.7000000e+00   1.8652657e+02   1.5559691e+02
   4.8000000e+00   2.2352657e+02   1.1811691e+02
   4.9000000e+00   1.6552657e+02   1.9643691e+02
   5.0000000e+00   3.3852657e+02   9.5516908e+01
   5.1000000e+00   2.7552657e+02   1.2503691e+02
   5.2000000e+00   1.6552657e+02   3.7436908e+01
   5.3000000e+00   2.9052657e+02   8.5436908e+01
   5.4000000e+00   2.0952657e+02   7.4676908e+01
   5.5000000e+00   1.6352657e+02   1.3251691e+02
   5.6000000e+00   3.2452657e+02   7.7076908e+01
   5.7000000e+00   1.6252657e+02   1.4555691e+02
   5.8000000e+00   1.4052657e+02   7.2436908e+01
   5.9000000e+00   1.8352657e+02   1.7971691e+02
   6.0000000e+00   1.8352657e+02   7.4716908e+01
   6.1000000e+00   1.2052657e+02   1.2523691e+02
   6.2000000e+00   1.0352657e+02   2.2691691e+02
   6.3000000e+00   8.9526570e+01   1.5547691e+02
   6.4000000e+00   1.4152657e+02   1.1639691e+02
   6.5000000e+00   1.9152657e+02   1.3339691e+02
   6.6000000e+00   1.1052657e+02   1.7563691e+02
   6.7000000e+00   1.7352657e+02   1.3311691e+02
   6.8000000e+00   1.6152657e+02   1.5059691e+02
   6.9000000e+00   2.1752657e+02   2.4035691e+02
   7.0000000e+00   2.1352657e+02   2.4451691e+02
   7.1000000e+00   8.9526570e+01   1.5847691e+02
   7.2000000e+00   4.4552657e+02   7.9236908e+01
   7.3000000e+00   1.6652657e+02   1.6839691e+02
   7.4000000e+00   2.7052657e+02   9.9236908e+01
   7.5000000e+00   2.3452657e+02   1.1467691e+02
   7.6000000e+00   2.8052657e+02   2.2883691e+02
   7.7000000e+00   1.9152657e+02   2.4396908e+01
   7.8000000e+00   2.0852657e+02   7.4716908e+01
   7.9000000e+00   1.7152657e+02   1.4319691e+02
   8.0000000e+00   2.7752657e+02   2.6795691e+02
   8.1000000e+00   1.9652657e+02   1.9219691e+02
   8.2000000e+00   1.3452657e+02   2.0867691e+02
   8.3000000e+00   2.1952657e+02   2.1827691e+02
   8.4000000e+00   1.2252657e+02   1.2415691e+02
   8.5000000e+00   3.2252657e+02   2.4715691e+02
   8.6000000e+00   8.8526570e+01   1.0551691e+02
   8.7000000e+00   2.6752657e+02   2.3535691e+02
   8.8000000e+00   4.5452657e+02   9.3876908e+01
   8.9000000e+00   2.2252657e+02   2.2015691e+02
   9.0000000e+00   1.8652657e+02   1.1259691e+02
   9.1000000e+00   1.0052657e+02   1.7403691e+02
   9.2000000e+00   9.9526570e+01   2.4507691e+02
   9.3000000e+00   3.1152657e+02   1.5359691e+02
   9.4000000e+00   3.5952657e+02   1.2067691e+02
   9.5000000e+00   1.0352657e+02   1.7391691e+02
   9.6000000e+00   6.3526570e+01   2.1151691e+02
   9.7000000e+00   2.3152657e+02   9.2796908e+01
   9.8000000e+00   2.1352657e+02   2.3751691e+02
   9.9000000e+00   1.2452657e+02   6.7076908e+01
   1.0000000e+01   1.3052657e+02   1.3883691e+02
   1.0100000e+01   1.8052657e+02   7.0836908e+01
   1.0200000e+01   3.5052657e+02   1.3303691e+02
   1.0300000e+01   2.5352657e+02   5.8916908e+01
   1.0400000e+01   2.0452657e+02   1.6287691e+02
   1.0500000e+01   3.1052657e+02   1.3963691e+02
   1.0600000e+01   2.9652657e+02   1.3719691e+02
   1.0700000e+01   2.2752657e+02   1.7695691e+02
   1.0800000e+01   7.2526570e+01   1.8215691e+02
   1.0900000e+01   1.6552657e+02   1.4043691e+02
   1.1000000e+01   1.4052657e+02   2.0443691e+02
   1.1100000e+01   2.0352657e+02   1.0791691e+02
   1.1200000e+01   1.5052657e+02   1.8403691e+02
   1.1300000e+01   2.0352657e+02   8.4916908e+01
   1.1400000e+01   2.2952657e+02   1.8587691e+02
   1.1500000e+01   2.4852657e+02   1.8211691e+02
   1.1600000e+01   1.1252657e+02   1.5055691e+02
   1.1700000e+01   2.1552657e+02   1.0843691e+02
   1.1800000e+01   2.0352657e+02   2.6691691e+02
   1.1900000e+01   1.1152657e+02   2.9759691e+02
   1.2000000e+01   2.2452657e+02   1.5607691e+02
   1.2100000e+01   1.5352657e+02   1.2491691e+02
   1.2200000e+01   2.2852657e+02   1.4291691e+02
   1.2300000e+01   1.7652657e+02   1.3399691e+02
   1.2400000e+01   3.0252657e+02   1.1395691e+02
   1.2500000e+01   2.0852657e+02   1.5371691e+02
   1.2600000e+01   1.1552657e+02   6.3436908e+01
   1.2700000e+01   2.1752657e+02   1.0835691e+02
   1.2800000e+01   2.5052657e+02   1.6003691e+02
   1.2900000e+01   2.5252657e+02   1.5395691e+02
   1.3000000e+01   2.3352657e+02   1.2471691e+02
   1.3100000e+01   2.3452657e+02   2.2867691e+02
   1.3200000e+01   1.9252657e+02   2.0935691e+02
   1.3300000e+01   1.8552657e+02   1.4663691e+02
   1.3400000e+01   1.5752657e+02   1.5075691e+02
   1.3500000e+01   5.7526570e+01   9.9756908e+01
   1.3600000e+01   7.2526570e+01   1.5915691e+02
   1.3700000e+01   2.0552657e+02   1.4483691e+02
   1.3800000e+01   1.2952657e+02   1.7087691e+02
   1.3900000e+01   1.3352657e+02   1.1771691e+02
   1.4000000e+01   3.2252657e+02   1.7215691e+02
   1.4100000e+01   4.5652657e+02   3.1179691e+02
   1.4200000e+01   1.7452657e+02   2.4207691e+02
   1.4300000e+01   2.2252657e+02   1.4215691e+02
   1.4400000e+01   2.4752657e+02   1.4815691e+02
   1.4500000e+01   1.6952657e+02   1.0727691e+02
   1.4600000e+01   5.2526570e+01   8.9956908e+01
   1.4700000e+01   1.2752657e+02   7.8956908e+01
   1.4800000e+01   3.3352657e+02   1.6071691e+02
   1.4900000e+01   2.9352657e+02   1.4731691e+02
   1.5000000e+01   1.6052657e+02   2.6563691e+02
   1.5100000e+01   2.3352657e+02   6.2716908e+01
   1.5200000e+01   2.1952657e+02   1.4527691e+02
   1.5300000e+01   3.4152657e+02   9.9396908e+01
   1.5400000e+01   1.5752657e+02   1.5175691e+02
   1.5500000e+01   2.6052657e+02   1.9763691e+02
   1.5600000e+01   2.1152657e+02   1.7559691e+02
   1.5700000e+01   1.5952657e+02   2.6467691e+02
   1.5800000e+01   1.9252657e+02   1.0135691e+02
   1.5900000e+01   2.9652657e+02   1.9119691e+02
   1.6000000e+01   2.4552657e+02   2.0023691e+02
   1.6100000e+01   1.5452657e+02   2.0387691e+02
   1.6200000e+01   2.3752657e+02   1.6055691e+02
   1.6300000e+01   2.0252657e+02   1.0995691e+02
   1.6400000e+01   1.7052657e+02   1.7023691e+02
   1.6500000e+01   1.9052657e+02   1.1643691e+02
   1.6600000e+01   1.4452657e+02   1.1327691e+02
   1.6700000e+01   2.7352657e+02   1.2711691e+02
   1.6800000e+01   1.4052657e+02   1.8443691e+02
   1.6900000e+01   3.8852657e+02   1.9451691e+02
   1.7000000e+01   1.3252657e+02   2.0175691e+02
